Year,Day,Hour,Wind #,WIND Bt,WIND Bx_gse,WIND By_gse,WIND Bz_gse
2023,135,1,60,5.3,-1.2,4.7,0.3
2023,135,2,60,5.6,0.4,5.5,0.5
2023,135,3,58,5.8,-2.4,4.1,2.4
2023,135,4,60,5.8,-1.3,5.2,1.7
2023,135,5,60,6.0,-2.4,4.5,1.8
2023,135,6,58,5.9,-2.4,5.0,1.4
2023,135,7,60,6.1,-2.7,4.3,2.3
2023,135,8,59,5.7,-4.6,2.2,2.0
2023,135,9,62,5.6,-3.2,2.8,1.0
2023,135,10,59,6.0,-3.8,3.7,2.3
2023,135,11,59,5.8,-3.0,3.6,2.0
2023,135,12,60,5.8,-5.0,2.5,0.7
2023,135,13,60,5.6,-4.1,3.0,1.6
2023,135,14,59,5.4,-4.4,0.7,2.9
2023,135,15,61,5.0,-4.1,-0.2,1.9
2023,135,16,60,5.2,-3.8,-0.4,2.2
2023,135,17,59,5.6,-4.9,0.3,1.8
2023,135,18,59,5.1,-4.9,-0.3,-0.5
2023,135,19,65,4.4,-1.7,-1.6,-1.6
2023,135,20,56,5.3,-3.7,-1.4,0.1
2023,135,21,60,5.6,-3.9,2.8,1.9
2023,135,22,62,4.7,-1.9,3.8,0.4
2023,135,23,61,4.1,-0.2,-0.2,-1.1
2023,136,0,59,4.2,-0.6,-1.3,-0.9
2023,136,1,61,4.3,-3.1,0.1,2.1
2023,136,2,58,5.1,-2.8,-2.9,-1.0
2023,136,3,61,5.2,-3.1,0.9,-0.9
2023,136,4,58,6.4,-3.5,4.7,0.9
2023,136,5,64,5.3,-0.9,-3.4,-0.1
2023,136,6,58,5.2,-2.7,-3.4,-1.1
2023,136,7,60,5.5,-4.3,-2.2,1.0
2023,136,8,60,5.7,-4.7,-1.4,0.8
2023,136,9,57,5.1,-4.7,-0.1,1.4
2023,136,10,62,4.7,-3.2,1.8,-0.9
2023,136,11,56,4.0,-1.7,1.5,-2.2
2023,136,12,63,4.5,-3.5,-0.4,-1.6
2023,136,13,61,4.5,-3.6,-0.2,-1.0
2023,136,14,60,4.6,-2.8,0.9,1.7
2023,136,15,59,4.7,-2.9,2.3,0.8
2023,136,16,61,5.0,-1.6,4.2,-1.1
2023,136,17,59,5.0,-1.3,4.4,0.0
2023,136,18,58,5.0,-0.6,4.2,-2.0
2023,136,19,61,4.7,-3.5,2.1,0.4
2023,136,20,58,4.7,-4.1,-0.8,1.5
2023,136,21,60,4.9,-4.3,-1.3,0.2
2023,136,22,61,5.8,-3.5,-3.5,0.8
2023,136,23,58,6.1,-3.5,-4.2,2.6
2023,137,0,58,5.8,-4.3,-2.6,2.7
2023,137,1,62,5.7,-4.0,-3.1,1.4
2023,137,2,60,5.7,-4.9,-2.0,0.8
2023,137,3,60,5.3,-3.1,-4.0,0.3
2023,137,4,60,5.3,-2.1,-2.1,3.4
2023,137,5,59,5.3,-3.1,-3.3,2.0
2023,137,6,38,5.4,-3.9,-1.1,3.4
2023,137,7,999,999.9,999.9,999.9,999.9
2023,137,8,999,999.9,999.9,999.9,999.9
2023,137,9,999,999.9,999.9,999.9,999.9
2023,137,10,999,999.9,999.9,999.9,999.9
2023,137,11,999,999.9,999.9,999.9,999.9
2023,137,12,999,999.9,999.9,999.9,999.9
2023,137,13,999,999.9,999.9,999.9,999.9
2023,137,14,999,999.9,999.9,999.9,999.9
2023,137,15,999,999.9,999.9,999.9,999.9
2023,137,16,999,999.9,999.9,999.9,999.9
2023,137,17,999,999.9,999.9,999.9,999.9
2023,137,18,55,4.4,-4.1,-0.1,0.8
2023,137,19,60,4.3,-4.2,-0.1,0.3
2023,137,20,60,4.2,-3.7,1.2,-0.0
2023,137,21,62,4.5,-2.1,3.2,-1.6
2023,137,22,58,4.3,-2.8,2.6,-1.3
2023,137,23,58,4.3,-1.7,3.5,-0.4
2023,138,0,59,4.2,-3.3,2.1,-0.5
2023,138,1,59,4.1,-3.7,0.7,-1.4
2023,138,2,59,4.2,-3.3,2.2,-1.2
2023,138,3,62,4.3,-2.7,3.0,0.2
2023,138,4,58,4.0,-2.4,2.1,0.7
2023,138,5,60,4.1,-3.4,2.1,0.1
2023,138,6,61,4.2,-3.0,2.8,-0.4
2023,138,7,58,4.1,-2.8,2.8,-0.3
2023,138,8,60,4.1,-3.4,1.1,-1.8
2023,138,9,58,4.0,-3.0,1.9,-1.6
2023,138,10,61,3.9,-3.1,2.3,-0.6
2023,138,11,64,4.0,-2.8,2.9,0.1
2023,138,12,54,4.1,-2.9,2.7,0.3
2023,138,13,60,4.0,-2.4,3.1,-0.2
2023,138,14,58,4.0,-2.6,2.9,-0.3
2023,138,15,61,4.1,-2.7,3.0,-0.1
2023,138,16,60,4.0,-1.2,3.6,0.8
2023,138,17,56,3.9,-1.9,3.2,-0.1
2023,138,18,57,3.9,-3.7,1.1,-0.4
2023,138,19,60,3.9,-3.8,0.5,0.2
2023,138,20,60,3.9,-3.7,1.3,0.0
2023,138,21,61,4.0,-3.8,1.0,0.4
2023,138,22,62,3.8,-2.0,2.8,0.7
2023,138,23,62,3.9,-2.5,2.6,1.0
2023,139,0,60,3.9,-2.4,2.9,1.1
2023,139,1,61,4.2,-1.6,3.0,2.0
2023,139,2,56,4.2,-2.1,2.5,2.4
2023,139,3,63,4.2,-3.0,2.0,1.9
2023,139,4,54,4.1,-2.3,3.3,0.4
2023,139,5,60,4.1,-1.6,3.6,0.6
2023,139,6,59,3.9,-2.1,3.2,0.4
2023,139,7,59,4.1,-3.3,2.1,0.2
2023,139,8,63,4.3,-2.3,3.4,0.9
2023,139,9,58,4.3,-1.7,3.9,0.8
2023,139,10,65,4.7,-1.5,4.1,0.8
2023,139,11,57,5.8,-0.0,5.4,1.9
2023,139,12,61,5.8,-3.8,3.9,0.6
2023,139,13,56,6.0,-2.4,4.7,2.1
2023,139,14,66,6.9,-4.3,3.9,1.3
2023,139,15,61,7.1,-2.4,4.6,3.0
2023,139,16,57,7.8,-3.8,5.0,3.2
2023,139,17,61,7.6,-2.3,3.0,6.5
2023,139,18,62,7.1,-3.4,3.7,4.8
2023,139,19,60,7.2,-3.6,3.8,4.3
2023,139,20,64,6.4,-1.5,3.8,-4.7
2023,139,21,59,7.3,0.8,2.8,-6.3
2023,139,22,63,12.7,2.4,4.6,-11.4
2023,139,23,60,14.2,2.7,4.5,-12.2
2023,140,0,59,14.5,3.7,2.2,-12.2
2023,140,1,65,15.8,4.5,-4.8,-13.4
2023,140,2,63,16.3,1.4,-11.2,-11.1
2023,140,3,59,15.7,2.6,-9.9,2.9
2023,140,4,68,15.7,3.8,-10.8,3.8
2023,140,5,60,12.7,-1.4,-8.5,-8.3
2023,140,6,58,14.6,-1.7,-13.3,-3.9
2023,140,7,67,13.8,3.8,-8.8,-1.3
2023,140,8,59,14.5,-2.5,-11.5,2.7
2023,140,9,56,13.0,0.7,9.1,-3.8
2023,140,10,60,14.4,7.4,9.4,0.4
2023,140,11,62,13.3,6.9,3.9,2.2
2023,140,12,61,12.8,6.9,-5.7,5.3
2023,140,13,64,10.6,3.3,-7.7,3.5
2023,140,14,61,8.5,2.7,-5.8,3.5
2023,140,15,60,8.7,3.8,-6.7,-0.7
2023,140,16,61,8.8,3.2,-6.7,1.8
2023,140,17,54,8.9,3.5,-6.2,1.8
2023,140,18,62,8.3,7.4,-1.6,0.3
2023,140,19,62,7.5,3.1,-5.8,2.3
2023,140,20,61,6.8,2.7,-5.9,0.0
2023,140,21,60,6.1,0.4,-5.6,-0.4
2023,140,22,60,6.0,2.3,-5.3,-1.0
2023,140,23,60,5.6,4.4,-3.1,0.7
2023,141,0,58,5.4,4.3,-3.1,0.3
2023,141,1,58,5.5,4.7,-2.7,-0.4
2023,141,2,60,5.8,4.4,-3.4,-1.4
2023,141,3,57,5.6,4.6,-2.6,-1.4
2023,141,4,59,5.3,4.8,-1.8,-1.1
2023,141,5,57,4.7,3.2,-0.6,2.5
2023,141,6,62,4.9,3.7,-0.7,2.5
2023,141,7,57,4.6,3.1,-0.9,1.6
2023,141,8,60,4.5,3.9,-0.0,0.4
2023,141,9,60,4.3,4.1,1.0,0.4
2023,141,10,61,5.0,3.6,0.6,-2.6
2023,141,11,60,5.1,2.1,-2.8,-3.4
2023,141,12,58,5.4,2.0,-3.5,-3.4
2023,141,13,61,5.5,0.9,-2.7,-4.5
2023,141,14,61,6.9,2.0,-2.2,-5.5
2023,141,15,61,9.3,-0.0,-5.9,-4.6
2023,141,16,61,8.7,-3.3,-6.1,1.7
2023,141,17,63,7.5,2.5,0.6,3.1
2023,141,18,63,7.4,3.5,-1.9,-3.6
2023,141,19,57,8.2,3.1,-2.9,-5.2
2023,141,20,62,10.9,4.4,-4.8,-7.7
2023,141,21,60,8.8,1.6,-6.8,-0.5
2023,141,22,59,8.4,-1.2,-0.7,-4.6
2023,141,23,64,8.5,-3.2,6.0,-3.7
2023,142,0,59,7.9,-5.1,3.0,-3.3
2023,142,1,61,7.6,2.6,-3.9,-3.8
2023,142,2,61,7.2,4.1,-3.4,-1.7
2023,142,3,59,6.3,0.1,0.3,-1.3
2023,142,4,56,5.9,-2.9,1.1,-1.9
2023,142,5,60,5.3,2.8,1.2,-2.4
2023,142,6,60,6.8,5.8,0.5,-2.1
2023,142,7,59,7.9,5.0,4.3,-0.9
2023,142,8,62,6.6,-1.0,5.6,-2.4
2023,142,9,57,5.6,2.3,0.2,0.6
2023,142,10,60,4.6,1.9,-1.7,-1.8
2023,142,11,62,4.3,1.9,-0.9,-2.7
2023,142,12,61,4.6,0.3,3.5,-1.3
2023,142,13,60,4.9,-0.0,3.8,-0.3
2023,142,14,61,5.3,0.8,2.8,2.6
2023,142,15,60,5.8,3.4,-3.9,1.9
2023,142,16,60,6.8,2.9,-2.5,-2.2
2023,142,17,62,7.1,4.7,-4.7,0.2
2023,142,18,61,6.1,3.3,-1.2,0.8
2023,142,19,61,8.3,2.0,-5.3,2.4
2023,142,20,61,9.5,1.4,-7.7,-2.8
2023,142,21,57,8.9,3.8,-4.1,1.6
2023,142,22,61,8.7,5.9,-4.4,-2.2
2023,142,23,59,8.0,5.2,-4.7,-0.9
2023,143,0,60,8.1,7.2,-2.9,1.7
2023,143,1,61,7.5,6.6,-0.7,-0.1
2023,143,2,59,8.0,3.6,-6.5,-2.0
2023,143,3,57,8.0,3.8,-6.2,-1.7
2023,143,4,61,7.0,3.2,-5.1,0.4
2023,143,5,57,6.6,3.4,-3.1,3.2
2023,143,6,59,6.4,3.4,-3.2,2.6
2023,143,7,62,5.5,1.3,-3.3,-1.5
2023,143,8,61,6.9,2.3,-4.1,-0.2
2023,143,9,57,7.2,2.0,-2.7,5.6
2023,143,10,63,5.7,1.1,-2.4,3.7
2023,143,11,60,4.6,2.4,-0.6,-1.4
2023,143,12,58,4.7,3.0,-1.0,2.5
2023,143,13,63,4.7,0.7,-1.4,3.9
2023,143,14,59,4.9,0.1,-2.5,2.9
2023,143,15,61,4.7,0.2,-3.6,1.4
2023,143,16,58,4.5,-0.0,-3.4,1.8
2023,143,17,61,4.8,0.6,-3.7,1.7
2023,143,18,59,5.2,1.0,-4.2,-2.0
2023,143,19,59,4.9,3.4,-2.5,-1.0
2023,143,20,62,5.1,2.0,-2.7,-1.4
2023,143,21,62,5.1,1.7,-3.1,-2.1
2023,143,22,56,4.6,1.8,-2.3,-1.6
2023,143,23,61,4.3,2.7,1.0,-1.7
2023,144,0,62,3.9,1.4,-2.1,-0.8
2023,144,1,61,3.8,2.0,-0.5,1.2
2023,144,2,58,3.9,2.7,-0.2,1.3
2023,144,3,60,3.7,2.4,-0.3,-0.8
2023,144,4,61,3.9,0.9,-2.4,0.8
2023,144,5,58,4.7,1.7,-1.2,2.7
2023,144,6,59,4.7,3.0,0.1,3.1
2023,144,7,62,4.5,0.6,-3.0,1.5
2023,144,8,59,4.2,-0.0,-2.9,1.9
2023,144,9,59,4.3,0.7,-2.0,3.5
2023,144,10,59,4.0,-0.7,-1.6,1.4
2023,144,11,58,4.4,2.8,-1.5,2.4
2023,144,12,60,4.8,0.6,-2.0,-3.3
2023,144,13,62,4.9,2.7,-3.5,1.2
2023,144,14,59,5.0,3.0,-3.0,1.1
2023,144,15,60,5.0,3.2,-2.5,-0.3
2023,144,16,63,5.2,1.2,-2.6,-1.5
2023,144,17,55,5.2,0.6,-4.6,0.6
2023,144,18,61,5.2,2.1,-3.8,-1.9
2023,144,19,58,5.1,2.1,-3.1,-2.1
2023,144,20,63,5.0,2.7,-2.0,-0.6
2023,144,21,60,5.1,0.5,-3.6,1.2
2023,144,22,58,5.4,2.3,-3.4,-0.8
2023,144,23,60,5.2,1.6,-3.4,-0.1
2023,145,0,61,5.0,2.0,-2.3,2.0
2023,145,1,61,5.2,2.4,-2.3,-1.2
2023,145,2,59,5.3,3.1,-2.8,-0.1
2023,145,3,61,5.3,0.8,-2.6,-2.2
2023,145,4,62,5.1,1.9,-1.7,0.6
2023,145,5,58,5.5,2.4,-3.4,1.0
2023,145,6,62,4.9,0.9,-1.8,-3.9
2023,145,7,59,4.2,2.0,-0.1,-1.4
2023,145,8,60,4.2,1.3,-1.5,-2.9
2023,145,9,63,4.6,-1.5,-1.0,-3.8
2023,145,10,57,4.3,1.3,-1.7,-1.7
2023,145,11,59,4.7,2.6,-2.4,-1.5
2023,145,12,60,4.2,1.5,-1.6,0.0
2023,145,13,60,4.3,3.3,0.5,-1.2
2023,145,14,61,4.6,3.4,-2.0,2.0
2023,145,15,60,4.4,1.7,-2.2,2.3
2023,145,16,60,4.5,3.2,-1.3,2.2
2023,145,17,59,4.3,3.4,-0.9,1.5
2023,145,18,62,4.7,1.7,-3.8,-0.4
2023,145,19,56,4.6,-0.3,-3.7,-0.7
2023,145,20,60,4.4,4.1,-0.7,0.5
2023,145,21,61,4.5,4.3,-0.8,-0.3
2023,145,22,59,4.3,3.2,-1.5,0.3
2023,145,23,57,4.0,3.0,-2.5,-0.0
2023,146,0,58,4.0,3.4,-1.5,-1.0
2023,146,1,62,4.2,3.8,-0.9,-1.2
2023,146,2,61,4.3,1.4,-2.1,-2.8
2023,146,3,60,4.5,0.3,-1.5,-3.1
2023,146,4,55,4.4,1.3,-1.7,-2.3
2023,146,5,59,4.2,2.9,0.7,-2.0
2023,146,6,61,4.4,3.3,1.7,-1.5
2023,146,7,66,4.1,1.1,-2.1,-2.4
2023,146,8,53,4.0,3.1,-1.3,-1.3
2023,146,9,59,3.9,3.3,-0.8,1.0
2023,146,10,62,3.6,3.0,0.2,0.9
2023,146,11,60,3.9,2.3,-1.9,0.2
2023,146,12,60,4.1,2.4,-1.6,2.2
2023,146,13,65,3.9,2.6,-1.6,0.1
2023,146,14,56,4.4,1.8,-2.5,2.9
2023,146,15,55,4.4,2.4,-2.1,2.5
2023,146,16,59,4.5,3.5,-1.5,2.1
2023,146,17,62,4.7,4.2,-1.5,0.9
2023,146,18,61,4.8,3.2,-3.0,0.6
2023,146,19,56,4.8,2.9,-3.1,-1.5
2023,146,20,58,4.8,2.9,-3.1,-1.4
2023,146,21,63,4.7,2.9,-2.4,0.7
2023,146,22,54,4.9,3.3,-3.2,1.2
2023,146,23,59,4.8,4.4,-1.2,1.1
2023,147,0,64,4.8,4.1,-1.6,0.1
2023,147,1,63,4.9,3.1,-3.5,0.6
2023,147,2,53,5.0,3.7,-2.6,1.7
2023,147,3,61,5.1,3.8,-2.0,-1.4
2023,147,4,68,5.2,2.9,-2.8,2.3
2023,147,5,55,5.2,2.2,-3.2,3.4
2023,147,6,57,5.0,3.4,-2.7,1.5
2023,147,7,61,4.8,3.5,-0.8,-1.4
2023,147,8,58,4.7,4.0,-1.3,1.7
2023,147,9,62,4.9,4.1,-1.5,1.8
2023,147,10,62,5.1,3.5,-2.4,2.3
2023,147,11,60,5.1,3.6,-2.1,2.7
2023,147,12,53,4.9,3.8,-1.1,2.7
2023,147,13,63,5.1,4.7,-1.3,0.2
2023,147,14,59,5.1,4.0,-2.5,1.6
2023,147,15,65,5.0,4.2,-2.4,0.0
2023,147,16,58,5.0,4.5,-1.9,-0.5
2023,147,17,59,5.0,4.8,-1.2,-0.1
2023,147,18,65,4.9,4.3,-1.8,-1.1
2023,147,19,63,5.0,2.9,-2.2,-3.2
2023,147,20,60,5.0,4.0,-2.0,-1.9
2023,147,21,54,4.9,4.6,-1.5,-0.8
2023,147,22,64,4.9,4.4,-1.5,-1.3
2023,147,23,60,4.7,3.0,-2.3,-2.2
2023,148,0,62,4.5,1.4,-0.3,-3.4
2023,148,1,61,4.8,0.2,1.4,-4.5
2023,148,2,57,5.0,1.2,-0.3,-4.7
2023,148,3,59,5.0,2.0,-0.0,-4.5
2023,148,4,61,5.0,2.8,-0.4,-4.0
2023,148,5,59,5.1,1.3,0.1,-4.9
2023,148,6,58,5.4,3.1,1.4,-3.7
2023,148,7,62,5.6,3.6,-1.0,-3.3
2023,148,8,60,5.5,0.4,2.2,-4.9
2023,148,9,56,5.5,2.5,0.9,-4.6
2023,148,10,61,5.3,2.6,-3.0,-3.0
2023,148,11,64,5.3,0.7,-0.1,-4.8
2023,148,12,58,5.4,1.3,-1.1,-4.7
2023,148,13,58,5.3,1.6,-2.4,2.1
2023,148,14,56,4.9,2.2,-2.6,3.1
2023,148,15,62,4.9,2.7,-0.9,-3.7
2023,148,16,61,5.0,2.9,0.0,-3.9
2023,148,17,57,5.1,2.8,-3.8,-0.1
2023,148,18,63,5.6,2.8,-3.0,-3.0
2023,148,19,62,5.5,2.1,1.0,-4.1
2023,148,20,57,4.8,0.8,1.0,-2.1
2023,148,21,61,4.9,1.5,-4.1,0.5
2023,148,22,60,5.1,2.4,-3.8,1.2
2023,148,23,59,4.9,1.1,-3.6,2.2
2023,149,0,58,4.8,2.4,-3.7,1.7
2023,149,1,58,5.0,3.4,-3.2,-0.2
2023,149,2,59,5.0,4.5,-1.1,-0.2
2023,149,3,62,4.9,3.5,-2.8,0.6
2023,149,4,60,5.0,2.8,-3.6,1.8
2023,149,5,57,5.0,3.7,-3.0,-0.0
2023,149,6,60,5.1,3.5,-3.6,-0.2
2023,149,7,59,5.1,3.9,-3.1,0.5
2023,149,8,61,5.3,3.5,-3.5,1.0
2023,149,9,63,5.2,2.6,-4.0,0.7
2023,149,10,60,5.2,0.6,-4.8,1.3
2023,149,11,58,5.2,1.9,-4.3,1.0
2023,149,12,60,5.2,2.4,-4.1,1.7
2023,149,13,62,5.2,1.7,-3.6,2.7
2023,149,14,61,5.5,-0.2,-4.7,2.2
2023,149,15,56,5.3,3.9,-2.9,0.6
2023,149,16,59,5.9,4.5,-3.0,-0.3
2023,149,17,57,6.5,5.5,-2.6,-1.8
2023,149,18,60,6.1,4.7,1.4,-3.1
2023,149,19,69,5.7,4.0,0.3,-1.1
2023,149,20,53,5.5,2.4,-4.5,0.3
2023,149,21,60,6.0,3.0,-4.5,0.8
2023,149,22,61,6.1,2.0,-4.3,3.6
2023,149,23,61,6.3,0.9,-5.7,2.3
2023,150,0,57,6.4,2.1,-4.5,3.6
2023,150,1,60,6.5,2.6,-5.3,2.5
2023,150,2,60,6.6,2.7,-4.9,3.2
2023,150,3,59,6.6,2.5,-4.0,4.4
2023,150,4,64,6.7,1.2,-5.7,3.1
2023,150,5,59,6.8,0.3,-6.3,2.5
2023,150,6,60,6.9,0.6,-6.0,3.0
2023,150,7,61,7.0,-0.2,-6.6,-0.6
2023,150,8,60,7.3,-0.3,-7.0,1.8
2023,150,9,59,7.3,-0.6,-6.4,3.3
2023,150,10,60,7.3,-0.8,-5.6,4.3
2023,150,11,59,7.0,-1.9,-6.6,1.0
2023,150,12,59,7.4,-1.6,-6.7,1.2
2023,150,13,60,7.4,-0.5,-5.7,4.5
2023,150,14,58,7.3,-0.6,-3.0,6.4
2023,150,15,59,6.7,-0.1,-3.0,5.6
2023,150,16,62,6.5,0.8,-5.3,3.5
2023,150,17,59,5.9,2.2,-4.7,-0.7
2023,150,18,62,5.8,2.7,-4.7,-1.5
2023,150,19,58,5.9,3.7,-3.8,-2.0
2023,150,20,61,6.0,2.3,-5.1,-1.4
2023,150,21,59,4.9,1.8,-3.1,-0.8
2023,150,22,63,4.1,1.4,-0.5,-2.3
2023,150,23,60,5.3,-2.2,-3.7,-1.6
2023,151,0,61,5.1,-1.0,-2.3,-1.4
2023,151,1,58,6.2,0.7,-5.3,1.8
2023,151,2,60,7.2,0.6,-5.6,3.7
2023,151,3,54,7.8,3.3,-4.8,4.7
2023,151,4,61,8.3,6.1,-5.4,0.1
2023,151,5,63,7.6,3.8,-4.7,-3.8
2023,151,6,63,7.4,-0.8,-5.2,-4.0
2023,151,7,54,7.7,2.0,-6.4,-0.4
2023,151,8,64,7.6,1.2,-6.4,2.9
2023,151,9,56,7.2,2.8,-4.5,2.5
2023,151,10,63,6.4,2.9,-3.3,1.1
2023,151,11,59,6.0,4.3,-3.6,-1.4
2023,151,12,62,6.4,2.5,-5.2,-1.0
2023,151,13,63,6.7,1.3,-3.6,-3.1
2023,151,14,53,6.2,1.3,-1.4,-1.0
2023,151,15,61,6.9,4.7,-4.6,-0.9
2023,151,16,63,7.2,2.2,-5.5,0.7
2023,151,17,57,6.9,0.4,-6.0,-2.1
2023,151,18,60,7.1,2.1,-6.1,-1.3
2023,151,19,64,7.2,0.4,-4.0,-4.8
2023,151,20,61,7.7,-1.0,1.1,-7.2
2023,151,21,60,8.3,1.4,-4.7,-0.5
2023,151,22,60,8.3,2.7,-6.0,4.1
2023,151,23,61,6.5,2.6,-2.1,-1.5
2023,152,0,60,7.5,2.2,-0.4,-4.1
2023,152,1,60,7.5,2.2,-0.1,-6.1
2023,152,2,63,6.9,1.1,-3.7,-1.5
2023,152,3,58,6.9,1.2,-3.7,-4.8
2023,152,4,54,6.5,4.6,-2.5,-1.3
2023,152,5,66,7.0,5.0,-3.3,0.2
2023,152,6,62,8.3,2.5,-4.1,-4.6
2023,152,7,65,8.1,1.4,-4.7,-3.8
2023,152,8,52,7.6,3.9,-4.1,1.0
2023,152,9,62,7.2,5.9,-1.6,1.3
2023,152,10,65,6.7,1.3,-4.2,2.1
2023,152,11,59,5.5,2.3,-3.0,1.2
2023,152,12,63,5.7,1.2,-3.9,-3.1
2023,152,13,59,6.2,2.0,-2.2,-5.1
2023,152,14,61,5.5,2.5,-2.7,-2.6
2023,152,15,59,4.7,2.7,-2.0,-0.2
2023,152,16,64,4.6,1.5,-1.4,-2.5
2023,152,17,52,4.3,1.8,-2.5,-1.5
2023,152,18,62,4.4,3.3,-2.4,-1.2
2023,152,19,58,4.5,3.0,-3.2,-0.4
2023,152,20,61,4.6,3.5,-2.6,0.2
2023,152,21,57,4.9,4.1,-2.0,-1.2
2023,152,22,61,4.8,4.1,-1.7,-1.5
2023,152,23,61,4.9,3.6,-2.1,-2.3
2023,153,0,59,5.1,3.4,-2.4,-2.8
2023,153,1,59,5.0,2.5,-3.9,-1.6
2023,153,2,61,4.9,1.2,-4.5,-0.6
2023,153,3,55,4.5,0.8,-3.1,-0.7
2023,153,4,60,4.1,3.3,-1.4,-1.6
2023,153,5,59,3.6,2.1,-0.9,-1.9
2023,153,6,58,3.7,2.9,-1.2,-1.9
2023,153,7,60,3.9,1.3,-3.0,-1.8
2023,153,8,59,3.9,0.7,-3.6,-0.9
2023,153,9,59,4.1,1.7,-2.7,-1.3
2023,153,10,58,3.8,1.8,-2.7,1.4
2023,153,11,60,3.8,2.3,-2.8,0.6
2023,153,12,59,3.8,2.4,-2.1,1.5
2023,153,13,60,3.6,2.5,-2.2,-0.0
2023,153,14,60,3.6,2.8,-2.0,0.7
2023,153,15,60,3.5,2.9,-1.7,1.0
2023,153,16,60,3.6,3.1,-1.6,0.7
2023,153,17,58,3.4,2.7,-1.7,0.1
2023,153,18,57,3.2,2.1,-2.0,-0.6
2023,153,19,61,3.0,2.3,-1.8,-0.1
2023,153,20,62,3.4,1.7,-2.6,-0.5
2023,153,21,59,3.6,1.1,-2.8,-1.1
2023,153,22,62,3.5,1.0,-2.8,-1.5
2023,153,23,59,3.3,-0.0,-3.1,-0.4
2023,154,0,60,3.3,-1.1,-2.9,0.4
2023,154,1,58,3.3,-1.2,-2.8,-0.5
2023,154,2,60,3.6,-1.3,0.8,-1.2
2023,154,3,61,4.3,0.0,4.0,1.3
2023,154,4,61,4.5,1.8,3.8,1.6
2023,154,5,62,5.2,2.3,4.6,0.2
2023,154,6,58,5.8,0.0,5.1,0.9
2023,154,7,60,5.9,0.3,5.7,0.5
2023,154,8,60,5.7,-0.0,5.6,-0.4
2023,154,9,59,5.3,0.4,5.0,-0.7
2023,154,10,58,4.3,-0.3,3.6,1.6
2023,154,11,61,4.8,-0.7,2.1,3.8
2023,154,12,58,3.9,-0.4,0.0,3.7
2023,154,13,59,2.7,-0.7,1.3,2.2
2023,154,14,59,2.3,-0.2,0.3,2.1
2023,154,15,60,2.0,0.3,-0.1,1.9
2023,154,16,59,2.6,0.2,0.9,2.4
2023,154,17,58,2.4,0.2,0.7,2.2
2023,154,18,60,2.0,1.0,0.5,0.7
2023,154,19,57,1.9,-0.2,-0.5,-0.1
2023,154,20,67,3.5,0.4,-2.6,0.1
2023,154,21,60,3.2,1.4,-1.2,2.2
2023,154,22,58,4.5,0.6,-2.1,1.7
2023,154,23,60,5.3,-1.0,-4.2,2.6
2023,155,0,65,7.4,-0.5,-2.4,4.1
2023,155,1,59,9.0,1.9,3.3,8.0
2023,155,2,57,8.1,-3.1,4.6,1.0
2023,155,3,60,8.0,-4.0,6.5,1.5
2023,155,4,59,7.2,-4.1,5.3,-0.5
2023,155,5,58,6.9,-6.3,2.5,-0.8
2023,155,6,62,6.6,-6.1,0.8,-1.6
2023,155,7,60,7.4,-5.2,-1.1,-4.5
2023,155,8,61,8.5,-3.3,-5.2,-5.2
2023,155,9,58,8.5,-4.4,-5.7,-3.3
2023,155,10,63,7.8,-2.1,-7.2,-1.3
2023,155,11,61,7.9,-0.9,-6.0,1.8
2023,155,12,59,9.2,-0.7,-4.3,7.9
2023,155,13,61,9.5,0.1,-2.9,9.0
2023,155,14,59,9.7,-1.3,-4.1,8.7
2023,155,15,61,9.4,-0.5,-4.0,8.0
2023,155,16,62,10.3,-1.1,-5.5,8.4
2023,155,17,56,11.1,-1.1,-7.2,7.8
2023,155,18,65,11.5,-0.1,-8.1,-4.6
2023,155,19,58,8.2,0.6,-6.4,-3.1
2023,155,20,60,6.9,0.2,-0.3,-2.4
2023,155,21,56,6.8,-2.7,5.1,1.9
2023,155,22,60,8.3,-5.4,2.9,0.4
2023,155,23,65,8.0,-6.6,-3.2,-0.5
2023,156,0,58,8.6,-7.9,2.5,1.5
2023,156,1,59,8.5,-7.5,3.6,0.2
2023,156,2,60,8.8,-7.2,5.0,-0.8
2023,156,3,60,8.4,-7.1,3.9,-1.5
2023,156,4,60,8.2,-7.5,2.6,-1.7
2023,156,5,68,8.3,-6.0,3.7,-0.5
2023,156,6,63,8.4,-3.4,7.1,1.9
2023,156,7,58,8.2,-4.2,6.5,2.5
2023,156,8,58,7.9,-5.5,5.2,2.0
2023,156,9,65,7.5,-1.5,5.7,0.4
2023,156,10,58,8.2,-4.8,6.2,2.2
2023,156,11,60,8.3,-5.6,5.3,2.3
2023,156,12,58,8.4,-4.9,6.0,2.7
2023,156,13,59,8.7,-6.0,5.6,2.6
2023,156,14,60,8.6,-6.2,5.4,2.5
2023,156,15,59,8.7,-5.8,5.5,3.3
2023,156,16,55,8.8,-5.4,6.7,1.1
2023,156,17,58,8.5,-5.0,6.6,0.1
2023,156,18,59,9.0,-3.3,7.0,4.2
2023,156,19,59,8.3,-2.1,5.6,4.9
2023,156,20,61,9.0,-4.7,7.0,2.8
2023,156,21,60,9.2,-3.9,7.8,2.6
2023,156,22,59,9.9,-5.1,8.3,1.0
